CLUSTER_GRUPO;CEP_RISCO;DS_MOD_PRC;MOD_PRC;DS_MOD_ADC;MOD_ADC;OFERTA;OFERTA_GERAL;OFERTA_DIGITAL;OFERTA_URA;OFERTA_PAP;OFERTA_OUTBOUND
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R07;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R07;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R07;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R08;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R08;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R08;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R09;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R09;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R09;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R10;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R10;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R10;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R11;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R11;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R11;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R12;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R12;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R12;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R13;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R13;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R13;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R14;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R14;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R14;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R15;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R15;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R15;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R16;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R16;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R16;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R17;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R17;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R17;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R18;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R18;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R18;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R19;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R19;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R19;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R20;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R20;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R20;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R06;G5 - BHV;R99;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R06;G5 - BHV;R99;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R06;G5 - BHV;R99;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R01;8;8;8;8;8;8
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R01;8;8;8;8;8;8
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R01;8;8;8;8;8;8
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R02;8;8;8;8;8;8
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R02;8;8;8;8;8;8
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R02;8;8;8;8;8;8
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R03;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R03;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R03;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R04;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R04;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R04;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R05;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R05;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R05;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R06;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R06;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R06;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R07;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R07;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R07;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R08;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R08;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R08;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R09;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R09;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R09;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R10;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R10;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R10;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R11;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R11;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R11;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R12;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R12;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R12;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R13;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R13;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R13;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R14;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R14;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R14;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R15;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R15;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R15;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R16;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R16;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R16;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R17;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R17;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R17;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R18;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R18;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R18;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R19;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R19;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R19;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R20;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R20;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R20;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R07;G5 - BHV;R99;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R07;G5 - BHV;R99;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R07;G5 - BHV;R99;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R01;8;8;8;8;8;8
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R01;8;8;8;8;8;8
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R01;8;8;8;8;8;8
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R02;8;8;8;8;8;8
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R02;8;8;8;8;8;8
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R02;8;8;8;8;8;8
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R03;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R03;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R03;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R04;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R04;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R04;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R05;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R05;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R05;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R06;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R06;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R06;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R07;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R07;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R07;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R08;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R08;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R08;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R09;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R09;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R09;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R10;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R10;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R10;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R11;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R11;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R11;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R12;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R12;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R12;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R13;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R13;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R13;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R14;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R14;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R14;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R15;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R15;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R15;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R16;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R16;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R16;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R17;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R17;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R17;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R18;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R18;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R18;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R19;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R19;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R19;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R20;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R20;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R20;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R08;G5 - BHV;R99;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R08;G5 - BHV;R99;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R08;G5 - BHV;R99;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R01;8;8;8;8;8;8
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R01;8;8;8;8;8;8
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R01;8;8;8;8;8;8
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R02;8;8;8;8;8;8
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R02;8;8;8;8;8;8
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R02;8;8;8;8;8;8
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R03;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R03;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R03;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R04;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R04;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R04;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R05;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R05;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R05;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R06;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R06;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R06;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R07;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R07;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R07;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R08;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R08;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R08;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R09;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R09;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R09;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R10;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R10;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R10;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R11;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R11;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R11;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R12;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R12;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R12;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R13;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R13;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R13;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R14;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R14;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R14;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R15;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R15;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R15;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R16;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R16;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R16;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R17;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R17;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R17;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R18;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R18;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R18;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R19;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R19;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R19;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R20;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R20;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R20;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R09;G5 - BHV;R99;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R09;G5 - BHV;R99;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R09;G5 - BHV;R99;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R01;8;8;8;8;8;8
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R01;8;8;8;8;8;8
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R01;8;8;8;8;8;8
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R02;8;8;8;8;8;8
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R02;8;8;8;8;8;8
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R02;8;8;8;8;8;8
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R03;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R03;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R03;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R04;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R04;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R04;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R05;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R05;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R05;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R06;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R06;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R06;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R07;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R07;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R07;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R08;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R08;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R08;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R09;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R09;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R09;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R10;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R10;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R10;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R11;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R11;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R11;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R12;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R12;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R12;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R13;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R13;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R13;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R14;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R14;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R14;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R15;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R15;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R15;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R16;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R16;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R16;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R17;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R17;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R17;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R18;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R18;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R18;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R19;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R19;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R19;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R20;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R20;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R20;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R10;G5 - BHV;R99;5;5;5;5;5;5
G5;b.RISCO NEUTRO;HVI3;R10;G5 - BHV;R99;5;5;5;5;5;5
G5;a.RISCO BAIXO;HVI3;R10;G5 - BHV;R99;5;5;5;5;5;5
G5;c.RISCO ALTO;HVI3;R11;G5 - BHV;R01;8;8;8;8;8;8
G5;b.RISCO NEUTRO;HVI3;R11;G5 - BHV;R01;8;8;8;8;8;8
G5;a.RISCO BAIXO;HVI3;R11;G5 - BHV;R01;8;8;8;8;8;8
G5;c.RISCO ALTO;HVI3;R11;G5 - BHV;R02;8;8;8;8;8;8
